model,model_type,condition,sentence,lexical_unit,gold_frame,prediction,correct,error_type
flan_t5_base,medium_instruction_model,guided,"If Burun had originated the plot , it was possible that he felt some responsibility towards Sidacai .",originate,Achieving_first,Abundance,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,The second generation thrombolytic agents are recombinant tissue plasminogen activator ( rt-PA ) and APSAC ( anistreplase ) .,agent,Active_substance,UNKNOWN,False,unknown_prediction
flan_t5_base,medium_instruction_model,guided,Currently available thrombolytic agents have several important limitations .,agent,Active_substance,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,After any effective thrombolytic agent the patient is usually left with a patent vessel .,agent,Active_substance,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"THE only surprise in the history of interferon is its meteoric rise to fame as a cancer cure , after its earlier promise as an anti-viral agent .",agent,Active_substance,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,He conceded that high levels of pollution could have affected the dolphin 's defence mechanisms making them vulnerable to attack by an infectious agent .,agent,Active_substance,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"Very recently it has been shown that treating prediabetic mice ( that is , before they develop symptoms ) with various chemical agents , including insulin , will prevent diabetes from developing .",agent,Active_substance,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,Various pharmacological agents can modulate the IP 3 R but their actions are not particularly specific .,agent,Active_substance,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"Those patients at most risk when undergoing ERCP are the elderly , and previous workers have shown that age is a predisposing factor to hypoxia during ERCP when narcotic agents are used in conjunction with benzodiazepine sedation .",agent,Active_substance,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"Britain and America are worried enough to have produced enough serum to immunise their troops against anthrax , one of the biological agents he is most likely to have .",agent,Active_substance,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"Biological agents provide promising alternatives , but we need to understand more about their modes of action .",agent,Active_substance,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"So , come , let 's be done with it ! """,done,Activity_done_state,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,Faith was done with old-fashioned equipment ; we needed more equipment to do the water-crossings ahead .,done,Activity_done_state,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"I am done with you ; you may lead your lives as you wish . """,done,Activity_done_state,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"I 'll take the English car and be done with it . """,done,Activity_done_state,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"Each day , when Tod and I are done with the Gazette , we take it back to the store .",done,Activity_done_state,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,Lets wait and try to offset the amount we owe them with what they owe us - so I say wait until you get July and August done .,done,Activity_done_state,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"The Second Temple was finished in 515 b.c. , but much of the city still lay in ruins .",finished,Activity_done_state,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,When Miss Thorne finished working on the scene he heard his companions sigh with relief .,finish,Activity_finish,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"She had finished tea , and the tray was still at her side .",finish,Activity_finish,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"Waiting and more waiting , thought Claudel as he finished breakfast .",finish,Activity_finish,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,Then finish the vegetables .,finish,Activity_finish,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"Sometimes called Scotland 's Disgrace , because it was never finished for lack of funds , this fragment of a memorial to the fallen in the Napoleonic War was intended to be a facsimile of the parthenon .",finish,Activity_finish,Accomplishment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"“ It 's the best … it 's the best , ” but he never finished .",finish,Activity_finish,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,Are you all finished now ?,finish,Activity_finish,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"Malone finished strongly and were rewarded with a try by Stuart Hooks in the final minute which was converted by Bush , whose place kicking was impeccable .",finish,Activity_finish,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"However , Price finished strongly and snatched one five minutes from the end and came very close to forcing a replay .",finish,Activity_finish,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"Although Pendero had finished strongly at Ascot , that was because it had been a truly run race and the leaders had finished tired .",finish,Activity_finish,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,“ I keep getting interrupted .,keep,Activity_ongoing,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"John Surtees kept the British flag flying in 1964 , before Clark won his second title a year later .",keep,Activity_ongoing,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"I kept expecting the teacher to praise her , but instead she suddenly cried out ,",keep,Activity_ongoing,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"I kept saying to them all in my mind , ` You see ?",keep,Activity_ongoing,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,I have a friend who owns an ST and he keeps telling me to sell my C64 .,keep,Activity_ongoing,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,Do n't keep painting over chipped or worn polish .,keep,Activity_ongoing,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"He kept thinking of the girl in Mu Chua 's House of the Ninth Ecstasy ; the singsong girl , White Orchid , who had looked so much like Vesa .",keep,Activity_ongoing,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"` I keep telling him people ca n't see him on the radio . """,keep,Activity_ongoing,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,I kept my hands clasped tightly to avoid the habitual gesture of hiding myself from sight .,keep,Activity_ongoing,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,I said after last Tuesday 's game that if we kept working our luck would turn .,keep,Activity_ongoing,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"Under instructions from the Audit Commission , which oversees local-government finances , all councils suspended payments to the banks in November 1989 .",suspend,Activity_pause,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"The CSCE on July 8 suspended the membership of the rump Yugoslavia , consisting of Serbia and Montenegro , until Oct. 14 .",suspend,Activity_pause,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"Business suspended , thought Richard .",suspend,Activity_pause,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,Both countries suspended aid to the islands while the mercenaries were in control .,suspend,Activity_pause,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,THE United Nations suspended humanitarian aid operations in Bosnia-Herzegovina yesterday because of obstruction and interference by all three civil war factions .,suspend,Activity_pause,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"The majority of the hunger strikers suspended their action on Oct. 12 after Moshe Shahal , the Israeli Minister of Police and Communications , announced the establishment of a special investigative committee to look into their demands .",suspend,Activity_pause,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,The blackout extended to news of the war and the German advance on Paris ; newspapers suspended publication temporarily and crowds gathered round the official bulletins pasted on the walls as rumour raced round the city .,suspend,Activity_pause,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"BOSNIA 'S Muslim president yesterday suspended temporarily his participation in international peace talks in New York , saying he could not be involved as long as Serbs continued their offensive in eastern Bosnia and Sarajevo .",suspend,Activity_pause,Abandonment,False,wrong_frame_prediction
